full_text,sentiment
@mas_medellin Utilizando los carritos dónde reparten las comidas es que les alcanzan para llevarlos a un parque Norte o un lugar de juegos 😂😂😂🤣🤡🤡🤡🤡💩💩al fin mamertos quieren todo gratis 🤣🤣😂 https://t.co/LNwEPGxLcG,0
"@vanesa093: El asesinato del presidente de Haití, El Narcopiloto Uribista y el esposo de Azcárate, expresidentes narcos, Los 70mil millo…",0
"En este programa, además de conversar con dos grandes conocedores del centro de Medellín: Juan Belalcázar, de @LaCasaCentro y Jorge Puerta, de @corpocentro; @juantarazona18 y @Luisferhida nos van a contar más sobre los centros de Tunja y Bogotá. 
https://t.co/B08UWFqYu7 https://t.co/c5qlNH8cn8",1
"@Horadelaverdad: #Nacional Una balacera se presentó en el barrio El Poblado de Medellín, cuando la Policía interceptó a un grupo de ladr…",0
Iglesia de San Juan Bosco en el centro de la ciudad de Medellín  #Calle  Ayacucho # 55-25 https://t.co/Pw4hYdUfBd,0
"@juanfveleza: Lo que pasó hoy en Medellín es el reflejo fiel de la falta de autoridad y gobernabilidad. 

Media ciudad grabó y ni un pol…",0
"¡ATENCIÓN! #NACIONAL
Incendio en barrio del nororiente de Medellín dejó a 26 personas afectadas
Conozca más detalles aquí en #ChicaNoticias  
https://t.co/3uuqs6ktJz",0
@bermudezopinio2: Lo tomo de la tertulia con mis ciudadanos en Medellin : lo de ayer en el asalto no fue de un combo real.Aprendices !,0
Lo tomo de la tertulia con mis ciudadanos en Medellin : lo de ayer en el asalto no fue de un combo real.Aprendices !,0
"@6AMCaracol @QuinteroCalle Este tipo ha sido una desgracia para Medellin, lastima, una ciudad sinónimo del progreso en Colombia en manos de este petardo pero en fin, como en Bogotá, eso fue lo que eligieron.",0
@kikecabralesCD: Lo que hizo nuestra @PoliciaColombia en #Medellin es ¡Heroico! Siempre orgullosos y agradecidos con nuestra Fuerza Públ…,0
@Iegap Felicitamos a la  @PoliciaColombia al lograr evitar asalto a una empresa fundidora de oro en el barrio El Poblado de Medellín (Antioquia) por su oportuna reacción y profesionalismo enfrentándose y logrando la captura de 11 delincuentes portaban armas  largo alcance. https://t.co/jvNLbzvSnG,0
"Estigmatizar la policía, dejar la ciudad a merced de los vándalos y salir dar pantalla con logros ajenos, política típica zurda
https://t.co/aKu9gbhFF0",0
"@Webinfomil: 🚨#ÚLTIMAHORA Una violenta balacera se acabó de presentar en la ciudad de Medellín, cuando varias docenas de criminales arma…",0
A ver @pablojavkin si te enteras que  tenes  un Magister en Seguridad Ciudadana  en un distrito mientras las calles de rosario son peor que Medellin,0
"¡ATENCIÓN COLOMBIA!
El magisterio en Medellin con el Pacto Histórico y @petrogustavo
#MedellinEstaCambiando 
Compartan esta realidad, los medios del establecimiento no lo mostrarán. https://t.co/m6pB91Cc5g",0
"@mariubenoit: ¡OJO MEDELLIN!  Ayudemos con esto, por favor.
Muchas gracias por ayudar. . .",0
No cabe duda que en Medellín ya no  se respira el aire Álvaro Uribe Vélez porque... #MedellinEstaCambiando,1
AVA Franco - AFRODITA (Official Video) https://t.co/kt4YxuTdN1 vía @YouTube Los invito a escuchar mi nuevo sencillo AFRODITA que grabé en #Medellin junto a Cheztom #DePeliculaEs ✨ espero les guste ✨,1
"En Medellín una banda delincuencial intento robar el oro de una fundidora, mientras en Dubai otra banda estaba negociando el oro de Santurban !!",0
tengo más estabilidad yo q el clima de Medellín,1
"@fariatia29: @Ivanteacher69 Esto si es noticia de donde sacaron las armas de largo calibre, todo los implementos que tenían para realiza…",0
"@JulianGuti_: Bogotá: “Bogotá está más insegura que nunca, toda la culpa es de la Alcaldesa”

Cali: “El CD no deja gobernar a Jorge Iván…",0
"@jjvzu12: Por una Medellín, libre de del Uribismo y Falsardismo #MedellinEstaCambiando",0
"@MariasRodriguez Los paisas que están viendo el video lo habrían hecho mejor ome...😅 Existen paisas que no monten de ñeros y bandidos, parce o todos nacen así bien gonorreas ome ? Aver María pues...en Medellín todos son bien aletas, cierto mor.. jajajaja país de mierda",0
@Mxna1: @Ivanteacher69 @Diego_Molano @mindefensa @PoliciaColombia @charoguerra @PaolaHolguin @dw_espanol @CNNEE @NewYorkTimes_es  de dón…,0
"@JEAM_79: ⭐️ EN BARRANQUILLA

héroe de la Policía dio de baja a delincuente que tenía CASA POR CÁRCEL

👉 ¿hasta cuándo tendremos un sist…",0
"Bandidos de Medellín 0 
Nicolás canaval 16",0
"@SCRATES84554165: En este momento @petrgustavo.en Medellín,mueran de la envidia Uribismo en el ocaso https://t.co/d99Wz73B6V",1
"@Alexrolapiz1: Me creo más la captura de Otoniel que el robo de #Medellín jajajaja.

¿Otro show para vendernos ""Seguridad Democrática"" d…",0
"Fiscalía anuncia que robo en Medellín si se cometió y no fue frustrado cómo se dijo en un comienzo. Delincuentes se llevaron 550 millones en material aurífero, una escopeta y un chaleco. https://t.co/UsB50uuxyC",0
"Comprar un tiquete MIA-PEI, que lo dejen tirado en medellín y que digan de compensación ""les damos bus a Pereira"" sabiendo que hay 7 horas.
Se pagó por un tiquete a PEI en avión, no en bus.
@AmericanAir",0
"@Teleantioquia @FiscaliaCol Vieron? No era bombos y platillos cómo afirmaba @QuinteroCalle y @PoliciaColombia ... Con 500 millones los bandidos salvaron el capital caído representado en armas, motos, chalecos... Las grandes bandas criminales mandan en Medellín!",0
@petrogustavo Adivinen de quien es Medellin ahora.. ?,0
"En Medellín trabajamos en la realización de la #EncuestaCalidadDeVida. 
Recibe al encuestador y ayuda a mejorar la calidad de vida de tu familia y comunidad.
Las respuestas que brindes son importantes para el desarrollo de la ciudad. #MedellínFuturo. ⬇️ https://t.co/7ucBVBrt4m",0
"@diegoromerov @QuinteroCalle @minuto30com Medellín ya era la ciudad de la cual a pesar de los mil problemas nos sentimos orgullosos los antioqueños y lo complicado es que @QuinteroCalle llego a desunir y desestabilizar a un pueblo orgulloso y pujante. Como dicen en Francia a “la merde”, que se acabe rápido esta pesadilla",0
"#TANoticias | El sector de bares y restaurantes en Medellín dice que la exigencia del carné de vacunación contra el Covid-19 les restará clientes, y por ende afectará la recuperación económica en medio de la pandemia. | https://t.co/zaqolPu0jf https://t.co/sgHmrPDRAp",0
"Miren a Petro en Medellin 
IMPARABLE!
 #MedellinEstaCambiando https://t.co/P32WiHEpII",1
@elcolombiano: ¿Otro robo? Siete hombres armados atracaron a los clientes de un estadero en Guarne. Esto se sabe sobre los hechos: https…,0
"@silapreto: Hubo un atraco en Medellín, en la Avenida Las Vegas, y aunque no sabemos bien qué pasó, la cronología audiovisual nos deja v…",0
"@NanaTorres27: #UnCompletoDescaroEs
Que @QuinteroCalle Se apropió y le regaló a su familia Medellín...NO ESTAMOS REVOCANDO UN ALCALDE ES…",1
"@diegoromerov @QuinteroCalle @minuto30com No les da ni pena a estos h@#*!... Medellín, una ciudad referente y modelo a seguir en el país; levantada de las cenizas producto de los bombazos. Y ahora dan a entender que estábamos en la inmunda y llegaron a salvarnos los quintero osorio.",1
"@Orios8: ¡JORNADA DORADA!

Colombia ganó tres medallas de ORO hoy en el Ranking Mundial de Tiro con Arco en Medellín.

🥇Equipos mixtos d…",0
@Ejercolreservis: Y ahora que va decir el de la casa de papel Daniel quintero alcalde de Medellín que los bandidos si se robaron 500 mil…,1
@Kapablanca4: Qué tal esta: alcalde retorcido de Medellín dice que las armas largas que hay en ésta ciudad son las que dejaron los param…,0
"@PrazersAhn Por fin pude ver el vídeo completo de la plomera en Medellín. Lo más raro de todo es que después de tantos tiros no hubo ni un herido, el man que grabó se tomó su tiempo y los movimientos de la cámara eran muy robóticos y estables.

No sé, huele a fake.",1
"Este es un excelente programa, para quienes nos gusta husmear la historia de Medellín. Escuchenlo. https://t.co/NW01ODDegR",0
"A los cuantos días sabremos si los jóvenes Cabal de la vuelta en Medellín son Activos o "" en uso de Buen Retiro"" ?",0
"Y ahora que va decir el de la casa de papel Daniel quintero alcalde de Medellín que los bandidos si se robaron 500 millones y donde quedó el que tenía el oro, jajajjja 😂 cojieron a todos menos el que tenía el oro.",0
@LoroMenco: Soy de Medellín y soy más Petrista que Paisa #PetroPresidente2022,0
Hoy no come frijoles ni Michael Bibi recién llegado a Medellín,0
"@jairocor @fabiansarmien @drvargasquemba En Medellín somos trabajadores, somos echados padelante

Y somos antiuribistas y votamos por Quintero y lo respaldamos",1
"@Carmelo140294 @jbagbam Eso me recuerda como Uribe permitió un congreso lleno de paracos, y escondió a Salvador Arana luego de asesinar a Eudaldo Díaz.
También recuerdo como el ayudo en la aeroccivil a dar pistas para el cartel de Medellin",1
"El fallido robo en Medellín me recuerda esa película de Woody Allen titulada Robó, huyó y lo atraparon.",1
Hoy hace 22 años nació @compromisociu en Medellín. Hemos demostrado que se puede cambiar la política y transformar la sociedad. Gracias a toda la familia compromisaria con quienes seguimos construyendo. #FelizCumpleañosCompromiso https://t.co/alCtGBTdkF,0
@borjahcarlos: Confirmamos que medellin ya no es uribista,0
"@GmLibar: #SuperamosAlCineCon En la foto de arriba mercenarios colombianos  asesinos en Haití en la otra "" ladrones de Medellin"" ...algu…",0
"@Pelicolombianas Con ese peinado Petro, fijo obtiene el 95% de votos en Medellín 🤭🤭",0
"@petrogustavo Atraco en la Ciudad de Medellín, y visita de Petro! Coincidencia?",0
@ImBackBiatch08 @8Juanpi @LeonardoFabio90 @AlexKleinO @alperezv @petrogustavo Medellin no tiene nada que envidiarle a muchas ciudades del primer mundo.,1
Los de la balacera en Medellin van a resultar siendo mercenarios haitianos.,1
"#canelo y #bertilda les dejan saludos de medio día, buen almuerzo y súper feliz fin de semana 💜🧡💜🧡💜🧡💜🧡💜 en Medellín, Antioquia https://t.co/pItPeSPLaO",0
"Los cuchillos de Jairo, los bares y las calles, la efigie sonriente de Gardel y ese aire de tango esparcido por el viejo barrio Guayaquil. La historia y la ficción en una gran novela de Mejía Vallejo. Escuchá “Medellín Anverso y Reverso”, por Radio Bolivariana, la máxima nota. https://t.co/1YbodOtdnM",0
"@JuanMa14CD: Respeten Medellin.  Esto no es “Metrallo” acá la gente estudia,trabaja y es echada pa’ la lante . Por unos cuantos bandidos…",0
No les pagan a las maestras del CAIC del DIF de Medellín. https://t.co/t1iCcPfU5n,0
@diegoromerov @QuinteroCalle @minuto30com Medellín ha llevado la ventaja en Colombia en muchos temas y tiene desde hace décadas una empresa envidiable que se la sueña cualquier ciudad del mundo.  Ha sido premiada en muchos aspectos y sigue con mil dificultades! Ahora no entiendo que quieres decir con DORMIDA!!!,1
"#Atención: Ocho viviendas consumidas deja un incendio en la comuna Popular de Medellín. 🚨🚨

El Cuerpo Oficial de Bomberos controló hace pocos minutos una conflagración en la carrera 23 con Calle 94A, barrio El Carpinelo, nororiente de la ciudad. https://t.co/H0rW7h1hUb",0
EXCLUSIVO: SEMANA revela impresionantes imágenes de cámaras de seguridad tras atraco frustrado en El Poblado de Medellín https://t.co/9ovJcf3c3Y,0
"@lamprea_adair: Según la información después de 2 horas del atraco que sucedió en Medellín, quien creen ustedes son los autores",1
"@TelemundoNews: Fuerte balacera en Medellín cuando al menos 20 asaltantes irrumpieron en una empresa de oro de la ciudad colombiana. 

A…",0
@_SebasabeS_: Alguien de Medellín preparándose para ir a la tienda. https://t.co/aRwErdzLzM,1
@mas_medellin Definitivamente ese par de incapaces son el uno para el otro 🤣🤣🤣🤣🤣🤡🤡🤡🤡🤡🤡,1
@CMILANOTICIA: Aumenta a $50 millones la recompensa por responsables de intento de robo en Medellín https://t.co/qgTYFDtNYb,1
@ReyPablien: Yo no sé en que hijueputa Medellín es que vive este man.,1
Me quiero comer algo que está en Medellín. 😔,0
"Ante el pronóstico de “fuertes lluvias” en los próximos días, el @DAGRDMedellin da recomendaciones y medidas de prevención a los ciudadanos. 
https://t.co/FDhriBQPJU",0
"@Mamertoteles71 @fabiansarmien @drvargasquemba Nada ade raro tiene que la tumben con trampas, pero lo que es claro es que en Medellín la gente no es ni resentida ni floja ni recostada ni llena de odio contra la clase empresarial como los de cali,",0
"@jarizabaletaf Y sale el alcalde de Medellin a sacar pecho. Debería darle vergüenza de lo q pasa, asi la policía hibiera capturado la mitad. ¿La mejor policia de Colombia ? Luego la Policia no es Nacional ?",0
#Comunicado🗞| Acciones impulsadas por el Gobierno Nacional permitieron la movilización de más de 25 millones de toneladas de carga por el corredor Medellín - Costa Caribe. #UnPaísMásConectado. https://t.co/PVw3K09A9H,1
"@Santamaria19875 @QuinteroCalle @metrodemedellin pero que ingenuos, el metro de medellin no es así. 🤦‍♂️despues que porque los llaman fanaticos.",0
@petrogustavo si hay algo que Medellín esta cambiando es a la lacra socialista que se metió a la ciudad con ese caballo de troya que ud alcanzo a meter a la alcaldía,0
"@CamiloSalazarRe: @AlvaroUribeVel Presidente, la @FiscaliaCol debe investigar si el cobro de coimas de Alcaldías de izquierda, como ocur…",0
@team_medellin @oscarsevilla76 Es una pasada lo tuyo @oscarsevilla76 coincidí contigo en carreras sub 23 y ya ha llovido y sigues ahí dando pedaladas de vida y deporte que es lo que demuestras...una pasada  crack,0
"@Mcristal3 @el_pais El día que un temporal de lluvias o un terremoto destruyan Medellín y se vaya todo a la mierda, en especial tu casa, también vendré a Twitter a decirte que te vayas a algún lugar en el que no molestes a la naturaleza.",1
"@Ciclismoafondo_: A sus 45 años, Óscar Sevilla seguirá corriendo un año más en el Team Medellín.",0
"Imágenes conocidas por SEMANA muestran cómo los uniformados reaccionaron rápido ante las circunstancias y neutralizaron a los delincuentes en frustrado asalto en El Poblado, de Medellín. https://t.co/0annHlXZvR",1
"A propósito de la jornada de Caminá pal Centro, que se realizará en Medellín este mes, queremos conversar en Voz+Vos🎙️ sobre las actividades, espacios e historias que nos ofrecen las zonas céntricas de nuestras ciudades y como podemos aprovecharlas🏙️🏢 https://t.co/WU2vMNRqYp",0
"Este domingo 7 de noviembre, en el #RosarioPeregrino con el @padreriveros, nos acompañará @SupermanlopezN 😇

8:00 pm:

*Canal de YouTube ""Minuto de Dios TV""
https://t.co/OlveicFc6l

*107.9 FM Bogotá y 1230 AM Medellín

 #SalvemosAColombia https://t.co/ivt5gl57kc",0
"🛑#NACIÓN🛑

“Iban a ser La casa de papel y se encontraron con la Policía”: Alcalde Quintero por intento de robo en Medellín https://t.co/uJbZOKN2G6 Vía @LaJornadaco",0
"Medellín: lista de salidas con Andrés Mosquera Marmolejo, Andrés Cadavid y otros https://t.co/zvdkcnHxzK",0
"@matecastano Si no estuviera asegurado no habian pagado las aseguradoras unas indemnizaciones.
Medellin se inundó de progres,que horror..",0
"@Lalita94263946 @petrogustavo #MedellinEstaCambiando Las empresas en #Medellin siempre han sido las mismas, los jovenes no tiene oportunidad de crecer ni los adultos mayores. 
@petrogustavo",0
@juano191: Medellin ya no le cree a las políticas de la muerte del CD por esto y porque quieren un cambio de fondo es que #MedellinEstaC…,1
